index,Order_ID,Date,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship_city,ship_state,ship_postal_code,ship_country,B2B
615,407-1487637-6585969,06-24-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3470,JNE3470-KR-XS,kurta,XS,B08W9G1YSB,Unshipped,1,INR,329,VELLORE,TAMIL NADU,632004,IN,FALSE
616,407-0632004-8093157,06-23-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3619,JNE3619-KR-XS,kurta,XS,B091Q8BKLW,Unshipped,1,INR,318,VELLORE,TAMIL NADU,632004,IN,FALSE
617,402-9211704-8331565,06-22-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3273,JNE3273-KR-XXL,kurta,XXL,B07R5X9V7R,Shipped,1,INR,499,AMBASAMUDRAM,TAMIL NADU,627401,IN,FALSE
618,402-3020801-9225151,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Unshipped,1,INR,597,Pathanamthitta,KERALA,689698,IN,FALSE
619,403-3917470-4280308,06-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3518,JNE3518-KR-XL,kurta,XL,B08XW66LTH,Shipped,1,INR,487,Chennai,TAMIL NADU,600002,IN,FALSE
620,403-3917470-4280308,06-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3476,JNE3476-KR-XL,kurta,XL,B08B3YSLXV,Shipped,1,INR,363,Chennai,TAMIL NADU,600002,IN,FALSE
621,171-2628906-0061939,06-18-22,Shipped,Amazon,Amazon.in,Expedited,JNE3738,JNE3738-KR-XXXL,kurta,3XL,B099NMKP4M,Shipped,1,INR,459,NEW DELHI,DELHI,110092,IN,FALSE
622,406-3009249-7653118,06-17-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XS,kurta,XS,B08BFCPV5R,Shipped,1,INR,486,Vizianagaram,ANDHRA PRADESH,535002,IN,FALSE
623,171-6395980-8828309,06-16-22,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXXL,kurta,3XL,B08RP3HQH3,Shipped,1,INR,568,CHITTOOR district,ANDHRA PRADESH,517113,IN,FALSE
624,404-1435490-1121140,06-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5032,MEN5032-KR-XXL,kurta,XXL,B08YZ138QZ,Shipped,1,INR,562,BENGALURU,KARNATAKA,560078,IN,FALSE
625,402-7913336-9467565,06-14-22,Shipped,Amazon,Amazon.in,Expedited,SET380,SET380-KR-NP-L,Set,L,B09QJ3T2Z4,Shipped,1,INR,995,RAE BARELI,UTTAR PRADESH,229001,IN,FALSE
626,408-7264030-5002700,06-13-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Unshipped,1,INR,1112,Benipur,BIHAR,847201,IN,FALSE
627,408-9019983-8862750,06-12-2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXXL,Set,3XL,B09NQ51MPV,Shipped,1,INR,635,NEW DELHI,DELHI,110092,IN,FALSE
628,405-1990663-9192363,06-11-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,KHATIMA,UTTARAKHAND,262308,IN,FALSE
629,403-5876876-0701925,06-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XL,kurta,XL,B08B3YPXKZ,Shipped,1,INR,363,ERODE,TAMIL NADU,638005,IN,FALSE
630,405-1437048-4974713,06-09-2022,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Cancelled,0,,,BOKARO STEEL CITY,JHARKHAND,827012,IN,FALSE
631,402-9348518-5984354,06-08-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3611,JNE3611-KR-XXXL,kurta,3XL,B08XVRKF6V,Cancelled,0,,,JAIPUR,RAJASTHAN,303905,IN,FALSE
632,402-9348518-5984354,06-07-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XXL,kurta,XXL,B08B3XF5MH,Cancelled,0,,,JAIPUR,RAJASTHAN,303905,IN,FALSE
633,406-8892825-4377127,06-06-2022,Cancelled,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,Cancelled,0,,,GURUGRAM,HARYANA,122002,IN,FALSE
634,406-7955475-7819507,06-05-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Shipped,1,INR,458,BENGALURU,KARNATAKA,560076,IN,FALSE
635,405-6675358-3715504,06-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET114,SET114-KR-PP-XS,Set,XS,B0822T4BP8,Shipped,1,INR,597,Ulhasnagar,MAHARASHTRA,421001,IN,FALSE
636,171-7920358-6691543,06-03-2022,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Shipped,1,INR,597,BENGALURU,KARNATAKA,560100,IN,FALSE
637,406-7722012-4093964,06-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0385,J0385-KR-M,kurta,M,B09YYNG98D,Shipped,1,INR,1249,INDORE,MADHYA PRADESH,452010,IN,FALSE
638,408-7616878-8551517,06-01-2022,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-L,Set,L,B09RKDW3QG,Shipped,1,INR,801,HALWARA,PUNJAB,141106,IN,FALSE
639,408-8068196-8707526,04-30-22,Cancelled,Amazon,Amazon.in,Standard,JNE3437,JNE3437-KR-XXL,kurta,XXL,B085HJXJ3M,Cancelled,0,,,THANE,MAHARASHTRA,401101,IN,FALSE
640,407-2512537-5717124,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3065,JNE3065-KR-XXL,kurta,XXL,B07HWXSD8R,Shipped,1,INR,393,BENGALURU,KARNATAKA,560056,IN,FALSE
641,406-3257301-5556318,04-28-22,Shipped,Amazon,Amazon.in,Expedited,J0343,J0343-DR-XXL,Western Dress,XXL,B09831TPR5,Shipped,1,INR,744,"Neelakudi, Thiruvarur",TAMIL NADU,610005,IN,FALSE
642,402-7784273-3159533,04-27-22,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XL,Top,XL,B08RYPWC3J,Shipped,1,INR,540,JAIPUR,RAJASTHAN,302021,IN,FALSE
643,403-9745522-7408318,04-26-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-L,Set,L,B0894Y4PNG,Shipped,1,INR,696,CUTTACK,ODISHA,753009,IN,FALSE
644,405-7523500-6097912,04-25-22,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-XL,Top,XL,B0986ZC1YG,Shipped,1,INR,512,KOLKATA,WEST BENGAL,700032,IN,FALSE
645,171-0947491-1860302,04-24-22,Shipped,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-XXL,Set,XXL,B08ZYQ716N,Shipped,1,INR,922,MUMBAI,MAHARASHTRA,400078,IN,FALSE
646,407-9614308-2636322,04-23-22,Shipped,Amazon,Amazon.in,Expedited,J0126,J0126-SKD-XXXL,Set,3XL,B08V1CRLTV,Shipped,1,INR,818,VIJAYAWADA,ANDHRA PRADESH,520015,IN,FALSE
647,171-6153595-4758722,04-22-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,2,INR,2224,VASAI VIRAR,MAHARASHTRA,401209,IN,FALSE
648,402-0721169-8180327,04-21-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XL,Set,XL,B08XNJ8P3S,Shipped,1,INR,1112,KOLKATA,WEST BENGAL,700089,IN,FALSE
649,406-9129776-9779513,04-20-22,Shipped,Amazon,Amazon.in,Expedited,SET171,SET171-KR-NP-M,Set,M,B0822S4MPB,Shipped,1,INR,792,SHIMLA,HIMACHAL PRADESH,171009,IN,FALSE
650,406-4276465-0364334,04-19-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XXL,Set,XXL,B08YNK9K8F,Shipped,1,INR,824,NEW DELHI,DELHI,110085,IN,FALSE
651,402-8123545-4535558,04-18-22,Cancelled,Merchant,Amazon.in,Standard,JNE3365,JNE3365-KR-1052-A-XXXL,kurta,3XL,B07WP5HGBG,,0,INR,358.1,COIMBATORE,TAMIL NADU,641062,IN,FALSE
652,408-0987613-5525924,04-17-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Cancelled,0,,,DARBHANGA,BIHAR,846003,IN,FALSE
653,406-0038568-0852338,04-16-22,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Shipped,1,INR,759,BURDWAN,WEST BENGAL,713101,IN,FALSE
654,403-5684700-6277902,04-15-22,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,744,HYDERABAD,TELANGANA,500055,IN,FALSE
655,403-2561797-6193141,04-14-22,Shipped,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-XXL,Set,XXL,B0894X9LNS,Shipped,1,INR,1140,KOLKATA,WEST BENGAL,700017,IN,FALSE
656,406-4980665-9833930,04-13-22,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-M,Western Dress,M,B099NV5WD8,Shipped,1,INR,625,Secunderabad,TELANGANA,500094,IN,FALSE
657,405-9201316-2870743,04-12-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0117,J0117-TP-XXL,Top,XXL,B08N4XHHCQ,Shipped,1,INR,518,MIHAN,MAHARASHTRA,441110,IN,TRUE
658,408-7966317-7457928,04-11-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-M,Set,M,B08B3Z2YY3,Shipped,1,INR,759,NEW DELHI,DELHI,110092,IN,FALSE
659,171-0983521-4425145,04-10-2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744,HYDERABAD,TELANGANA,500090,IN,FALSE
660,403-5847066-2369918,04-09-2022,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112,KHURJA,UTTAR PRADESH,203131,IN,FALSE
661,404-9771516-3764302,04-08-2022,Shipped,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-XXL,Set,XXL,B0894X9LNS,Shipped,1,INR,1140,KOLKATA,WEST BENGAL,700017,IN,FALSE
662,405-0534257-8109938,04-07-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-M,kurta,M,B08BFV1DVW,Shipped,1,INR,486,NEW DELHI,DELHI,110029,IN,FALSE
663,171-5702903-4981901,04-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET265,SET265-KR-NP-XS,Set,XS,B0983BR8XF,Shipped,1,INR,888,NOIDA,UTTAR PRADESH,201301,IN,FALSE
664,406-6474243-1265115,04-05-2022,Shipped,Amazon,Amazon.in,Expedited,SET433,SET433-KR-NP-XL,Set,XL,B09TH7MDHM,Shipped,1,INR,666,Choglamsar,LADAKH,194104,IN,FALSE
665,405-3523941-5355524,04-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3769,JNE3769-KR-L,kurta,L,B09K3T675B,Shipped,1,INR,487,HYDERABAD,TELANGANA,502319,IN,FALSE
666,405-3523941-5355524,04-03-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597,HYDERABAD,TELANGANA,502319,IN,FALSE
667,403-5082537-8368348,04-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XXXL,kurta,3XL,B08RP4JJPD,Shipped,1,INR,363,BENGALURU,KARNATAKA,560033,IN,FALSE
668,408-5947919-3506726,04-01-2022,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-L,Top,L,B0986XXHX7,Shipped,1,INR,512,YAVATMAL,MAHARASHTRA,445001,IN,FALSE
669,408-6114783-6199528,03-31-22,Shipped,Amazon,Amazon.in,Expedited,J0154,J0154-DR-XXL,Western Dress,XXL,B08V19DZ36,Shipped,1,INR,377,Allahabad,UTTAR PRADESH,212404,IN,FALSE
670,408-6114783-6199528,05-31-22,Shipped,Amazon,Amazon.in,Expedited,J0154,J0154-DR-XS,Western Dress,XS,B08V1CFND9,Shipped,1,INR,377,Allahabad,UTTAR PRADESH,212404,IN,FALSE
671,408-9630926-2785104,05-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-M,Set,M,B08XQ8R6GW,Cancelled,0,,,REDHAKHOL,ODISHA,768106,IN,FALSE
672,403-5342526-7867558,05-29-22,Cancelled,Merchant,Amazon.in,Standard,MEN5019,MEN5019-KR-XXXL,kurta,3XL,B08YYQXZHK,,0,,,FARIDABAD,HARYANA,121002,IN,FALSE
673,404-2255125-4533134,05-28-22,Shipped,Amazon,Amazon.in,Expedited,SET333,SET333-KR-DPT-XS,Set,XS,B09RKDYFFP,Shipped,1,INR,967,CHENNAI,TAMIL NADU,600071,IN,FALSE
674,171-5594281-0212357,05-27-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET110,SET110-KR-PP-XXXL,Set,3XL,B0822TCBKH,Shipped,1,INR,788,SHILLONG,MEGHALAYA,793018,IN,FALSE
675,405-6041428-1576346,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XXL,Set,XXL,B09K3QVXBS,Cancelled,0,,,GURUGRAM,HARYANA,122001,IN,FALSE
678,405-3785331-3948333,05-25-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Shipped,1,INR,597,HYDERABAD,TELANGANA,500055,IN,FALSE
679,404-8711304-7038702,05-24-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112,HYDERABAD,TELANGANA,500084,IN,FALSE
680,405-2872303-9941933,05-23-22,Cancelled,Merchant,Amazon.in,Standard,PJNE2171,PJNE2171-KR-N-5XL,kurta,5XL,B09LD23MRS,,0,INR,700.96,AHMEDABAD,Gujarat,380015,IN,FALSE
681,402-6464284-9643538,05-22-22,Shipped,Amazon,Amazon.in,Expedited,SET310,SET310-KR-NP-S,Set,S,B09RKF1F47,Shipped,1,INR,1213,FARIDPUR BAREILLY DISTRICT,UTTAR PRADESH,243503,IN,FALSE
682,405-7534473-2900341,05-21-22,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-M,kurta,M,B09HMVWDN3,Shipped,1,INR,517,Rourkela,ODISHA,769015,IN,FALSE
683,407-2944929-6438702,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET219,SET219-KR-PP-XXXL,Set,3XL,B08B3Y6ZXM,Shipped,1,INR,662,VIJAYAWADA,ANDHRA PRADESH,520015,IN,FALSE
684,171-0362861-1228360,05-19-22,Shipped,Amazon,Amazon.in,Expedited,J0096,J0096-KR-XL,kurta,XL,B089G2K69F,Shipped,1,INR,568,VIZIANAGARAM,ANDHRA PRADESH,535004,IN,FALSE
685,404-5775216-5570767,05-18-22,Shipped,Amazon,Amazon.in,Expedited,JNE3562,JNE3562-KR-XXL,kurta,XXL,B08MYTBNPH,Shipped,1,INR,476,JAIPUR,RAJASTHAN,302019,IN,FALSE
686,171-2754000-1881907,05-17-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3745,JNE3745-KR-S,kurta,S,B09K3WHQ6G,Shipped,1,INR,316,DHARWAD,KARNATAKA,580003,IN,FALSE
687,408-2784061-1695540,05-16-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XS,kurta,XS,B08BFCPV5R,Shipped,1,INR,486,DAULATPUR,HIMACHAL PRADESH,177204,IN,FALSE
688,403-8794854-0523518,05-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3795,JNE3795-KR-XS,kurta,XS,B09HMCTDFZ,Shipped,1,INR,517,HYDERABAD,TELANGANA,500053,IN,FALSE
689,404-4680896-8003501,05-14-22,Cancelled,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXL,Set,XXL,B09RKDGZ2D,Unshipped,1,INR,1186,JALNA,MAHARASHTRA,431203,IN,FALSE
690,405-8314081-3929157,05-13-22,Shipped,Amazon,Amazon.in,Expedited,JNE3365,JNE3365-KR-1052-A-M,kurta,M,B07WP5DYSW,Shipped,1,INR,376,KARIMNAGAR,TELANGANA,505001,IN,FALSE
691,406-1694518-5618746,05-12-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3691,JNE3691-TU-L,Top,L,B0986VTQL7,Cancelled,0,,,BILASPUR,CHHATTISGARH,495001,IN,FALSE
692,408-5094125-1397968,05-11-2022,Shipped,Amazon,Amazon.in,Expedited,SET145,SET145-KR-NP-S,Set,S,B0822SQ4GV,Shipped,1,INR,715,NEW DELHI,DELHI,110033,IN,FALSE
693,402-6569321-5308311,05-10-2022,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-S,Set,S,B0894XGJ83,Shipped,1,INR,1065,"ARVI,Dist- wardha",MAHARASHTRA,442201,IN,FALSE
694,406-5828889-4813915,05-09-2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,744,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE
695,402-4832715-9188334,05-08-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,Kurseong,WEST BENGAL,734203,IN,FALSE
696,408-9898972-5365901,05-07-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET220,SET220-KR-PP-XL,Set,XL,B08MXFTM5W,Shipped,1,INR,1099,HYDERABAD,TELANGANA,500015,IN,FALSE
697,408-7275140-3593905,05-06-2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744,NANDURA,MAHARASHTRA,443404,IN,FALSE
698,405-7907546-1330739,05-05-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3371,JNE3371-KR-XXXL,kurta,3XL,B07WS16LKW,Shipped,1,INR,329,DIU,DADRA AND NAGAR,362570,IN,FALSE
699,405-7732656-4733913,05-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3487,JNE3487-KR-XXXL,kurta,3XL,B08RP2HWM6,Shipped,1,INR,362,DIU,DADRA AND NAGAR,362570,IN,FALSE
700,405-7732656-4733913,05-03-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3702,JNE3702-KR-XXXL,kurta,3XL,B093ZRBGR9,Shipped,1,INR,342,DIU,DADRA AND NAGAR,362570,IN,FALSE
701,405-7732656-4733913,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3461,JNE3461-KR-XXXL,kurta,3XL,B08B3YC7HZ,Shipped,1,INR,363,DIU,DADRA AND NAGAR,362570,IN,FALSE
702,171-5431988-8713937,05-01-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-L,kurta,L,B099FC39QH,Shipped,1,INR,459,MUMBAI 400101,MAHARASHTRA,400101,IN,FALSE
703,171-6687746-4020351,06-29-22,Shipped,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-L,Set,L,B0983CRK42,Shipped,1,INR,888,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE
704,403-3045245-2207560,06-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,376,NEW DELHI,DELHI,110085,IN,FALSE
705,405-4991185-1773106,06-27-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,Shipped,1,INR,599,KALYAN,MAHARASHTRA,421201,IN,FALSE
706,403-6782192-8968326,06-26-22,Shipped,Amazon,Amazon.in,Expedited,SET343,SET343-KR-NP-XXL,Set,XXL,B09NDLLL9H,Shipped,1,INR,916,Chennai,TAMIL NADU,600012,IN,FALSE
707,171-6640050-9516349,06-25-22,Shipped,Amazon,Amazon.in,Expedited,JNE3534,JNE3534-KR-XS,kurta,XS,B09B2BZ31X,Shipped,1,INR,329,PONNERI,TAMIL NADU,601204,IN,FALSE
708,402-5014156-9264316,06-24-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Cancelled,0,,,HYDERABAD,TELANGANA,500049,IN,FALSE
709,408-8342548-5107567,06-23-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XL,Set,XL,B09KXWW582,Shipped,1,INR,626,DAULATPUR,HIMACHAL PRADESH,177204,IN,FALSE
710,404-7769149-3935539,06-22-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,Shipped,1,INR,725,SERAMPORE,WEST BENGAL,712249,IN,FALSE
711,402-5903377-6817119,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,J0094,J0094-KR-M,kurta,M,B089G1FCC7,Cancelled,0,,,Kinnigoli,KARNATAKA,574141,IN,FALSE
712,405-6584819-2669165,06-20-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1,INR,1112,JAIPUR,RAJASTHAN,302012,IN,FALSE
713,405-9099443-7445111,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,SET364,SET364-KR-NP-XXL,Set,XXL,B09QJ5BYM8,Cancelled,0,,,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH,231001,IN,FALSE
714,408-3810333-4165930,06-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2265,JNE2265-KR-501-XL,kurta,XL,B07HWRCWF8,Shipped,1,INR,329,NEW DELHI,DELHI,110092,IN,FALSE
715,405-0881145-7742744,06-17-22,Shipped,Amazon,Amazon.in,Expedited,JNE3690,JNE3690-TU-S,Top,S,B094FMCJQP,Shipped,1,INR,487,HYDERABAD,TELANGANA,500049,IN,FALSE
716,403-7153786-2898705,06-16-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XL,Set,XL,B09RKFRBJB,Shipped,1,INR,801,INDORE,MADHYA PRADESH,452010,IN,FALSE
717,408-2042136-9817130,06-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-L,kurta,L,B08RP69C9N,Shipped,1,INR,352,BENGALURU,KARNATAKA,560016,IN,FALSE
718,408-2042136-9817130,06-14-22,Shipped,Amazon,Amazon.in,Expedited,JNE3291,JNE3291-KR-XL,kurta,XL,B07R4XJNW3,Shipped,1,INR,442,BENGALURU,KARNATAKA,560016,IN,FALSE
719,407-8176931-5052349,06-13-22,Cancelled,Merchant,Amazon.in,Standard,JNE1998,JNE1998-KR-311-S,kurta,S,B074X8TX37,,0,INR,280.95,PONNERI,TAMIL NADU,601204,IN,FALSE
720,407-3305249-3442711,06-12-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3715,JNE3715-KR-S,kurta,S,B09G2SYZCM,Unshipped,1,INR,283,PONNERI,TAMIL NADU,601204,IN,FALSE
721,403-5215681-9527524,06-11-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654,VIJAYAWADA,ANDHRA PRADESH,520015,IN,FALSE
722,408-3749874-2210712,06-10-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,DIBRUGARH,ASSAM,786001,IN,FALSE
723,406-6143137-4946754,06-09-2022,Shipped,Amazon,Amazon.in,Expedited,BL003,BL003-50BLACK,Blouse,Free,B077YWLPWJ,Shipped,1,INR,419,HYDERABAD,TELANGANA,500075,IN,FALSE
724,403-3797724-0896348,06-08-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,Shipped,1,INR,654,THANE,MAHARASHTRA,401105,IN,FALSE
725,407-3778695-8884327,06-07-2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,744,BENGALURU,KARNATAKA,560066,IN,FALSE
726,402-6454286-3321909,06-06-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,Shipped,1,INR,399,Deganga,WEST BENGAL,743438,IN,FALSE
727,402-9138974-2250726,06-05-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5005,MEN5005-KR-XXXL,kurta,3XL,B08YYPZJ9R,Shipped,1,INR,452,KOLKATA,WEST BENGAL,700033,IN,FALSE
728,402-9138974-2250726,06-04-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5028,MEN5028-KR-XXL,kurta,XXL,B08YZ2M4SQ,Shipped,1,INR,499,KOLKATA,WEST BENGAL,700033,IN,FALSE
729,408-4193711-8156307,06-03-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0215,J0215-BL-L,Blouse,L,B09KXWWDL3,Shipped,1,INR,0,KARIMGANJ,ASSAM,788710,IN,FALSE
730,404-5546156-4947565,06-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471,AHMEDABAD,Gujarat,382340,IN,FALSE
731,408-0902233-8069950,06-01-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3714,JNE3714-KR-L,kurta,L,B099NQB2S9,Shipped,1,INR,0,BENGALURU,KARNATAKA,560064,IN,FALSE
732,171-7821391-2118700,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE2199,PJNE2199-KR-N-6XL,kurta,6XL,B09LD4J4NP,Shipped,1,INR,431,ALATHUR,KERALA,678572,IN,FALSE
733,171-3764328-7297105,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-M,kurta,M,B097ZZR31W,Shipped,1,INR,511,Aluva,KERALA,683102,IN,FALSE
734,406-5700980-4110708,04-28-22,Shipped,Amazon,Amazon.in,Expedited,J0280,J0280-SKD-S,Set,S,B08QGM7FCC,Shipped,1,INR,1463,CHENNAI,TAMIL NADU,600083,IN,FALSE
735,406-4317049-7021127,04-27-22,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-M,kurta,M,B09HMVWDN3,Shipped,1,INR,517,AZAMGARH,UTTAR PRADESH,276141,IN,FALSE
736,408-0738576-5377963,04-26-22,Shipped,Amazon,Amazon.in,Expedited,JNE3421,JNE3421-KR-N-L,kurta,L,B08TRHPCDQ,Shipped,1,INR,399,HYDERABAD,TELANGANA,500089,IN,FALSE
737,171-6112262-4294731,04-25-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-M,kurta,M,B097ZZR31W,Cancelled,0,,,CHENGAMANAD,KERALA,683102,IN,FALSE
